CODE;LOCATIONNAME;PRICE;AREA;ROOMNUMBER;BATHNUMBER;STATUS;STUDIO;ISPENTHOUSE;DUPLEX;SWIMMINGPOOL;ELEVATOR
7,69226E+18;Palacio;306205;59;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Fuente del Berro;401232;119;4;2;Second hand / Needs reformation;0;0;0;0;1
8,51256E+18;Rosas;266404;88;3;2;Second hand / Good state;0;0;0;0;1
7,59009E+18;Pacifico;458409;89;3;2;Second hand / Good state;0;0;0;0;1
3,56983E+18;San Cristobal;35955;61;3;1;Second hand / Good state;0;0;0;0;0
8,38633E+18;12 de Octubre-Orcasur;192969;100;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;El Viso;357950;76;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Almagro;325253;61;0;1;Second hand / Good state;1;0;0;0;1
7,63632E+16;Almagro;1289217;282;6;3;Second hand / Needs reformation;0;0;0;0;1
1,84308E+18;Chueca-Justicia;1180647;194;4;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Simancas;107136;53;2;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Sol;1635384;125;2;2;Second hand / Good state;0;1;0;0;1
9,22337E+18;Almagro;346589;50;0;1;Second hand / Good state;1;1;0;0;1
1,25738E+18;San Diego;45142;15;0;1;Second hand / Good state;1;0;0;0;0
6,09093E+18;Lavapies-Embajadores;574336;154;5;2;Second hand / Good state;0;0;0;0;1
8,57073E+18;Goya;1501528;234;3;3;Second hand / Good state;0;1;1;0;1
1,43748E+18;San Fermin;356526;137;4;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Chueca-Justicia;426161;56;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Goya;971821;92;2;2;Second hand / Good state;0;0;0;0;1
8,98276E+17;Pacifico;351519;80;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Malasana-Universidad;253959;39;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Bellas Vistas;112322;30;1;1;Second hand / Good state;0;0;0;0;0
8,42586E+18;San Juan Bautista;271030;90;3;2;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Quintana;133579;70;3;1;Second hand / Needs reformation;0;0;0;0;0
5,44309E+18;Puerta del Angel;143028;79;3;1;Second hand / Good state;0;0;0;0;0
4,57576E+18;Moscardo;91319;67;3;1;Second hand / Needs reformation;0;0;0;0;1
8,64163E+18;Comillas;116511;37;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Trafalgar;184471;46;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Canillas;184584;75;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Numancia;244670;120;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Cuatro Caminos;19808;78;3;1;Second hand / Good state;0;0;0;0;0
1,33368E+18;Ciudad Jardin;374408;74;1;1;Second hand / Good state;0;0;0;0;1
2,50304E+17;Lista;708684;81;3;2;Second hand / Needs reformation;0;1;0;0;1
8,32912E+18;Lavapies-Embajadores;282806;66;2;1;Second hand / Good state;0;0;0;0;0
1,94689E+18;Rejas;320921;142;4;3;Second hand / Needs reformation;0;0;0;0;1
3,21136E+17;Pacifico;243405;51;2;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Puerta del Angel;134381;76;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Casa de Campo;169746;67;2;1;Second hand / Needs reformation;0;0;0;0;0
7,67169E+18;Quintana;220750;79;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Chopera;225123;63;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Guindalera;711329;178;4;2;Second hand / Good state;0;0;0;0;1
7,94152E+18;Costillares;425098;100;2;2;Second hand / Good state;0;0;1;1;1
9,22337E+18;Ventas;141684;74;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Valdebernardo - Valderribas;233539;85;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Aluche;197401;81;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Quintana;202727;74;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Goya;687635;117;3;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Valdezarza;495817;130;4;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Simancas;181035;53;1;1;Second hand / Unknown;0;0;0;1;1
2,04379E+18;Huertas-Cortes;427014;91;2;2;Second hand / Good state;0;0;0;0;0
9,22337E+18;San Fermin;270694;117;3;2;Second hand / Good state;0;0;0;1;1
5,48967E+18;San Pascual;898929;282;5;3;Second hand / Needs reformation;0;0;0;1;1
9,22337E+18;Los Angeles;150445;79;2;1;Second hand / Good state;0;0;0;0;0
6,23256E+18;Delicias;153659;39;1;1;Second hand / Needs reformation;0;0;0;0;1
8,03349E+18;Simancas;133486;66;3;1;Second hand / Good state;0;0;0;0;0
2,80124E+18;Ciudad Jardin;194872;37;0;1;Second hand / Good state;1;0;0;0;1
9,22337E+18;Vallehermoso;1291517;330;5;3;Second hand / Good state;0;0;0;0;1
7,33567E+18;Palacio;684871;79;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Almendrales;116529;70;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Amposta;78907;55;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Aguilas;170020;72;3;1;Second hand / Good state;0;0;0;0;1
7,8355E+18;Apostol Santiago;191789;60;2;1;Second hand / Good state;0;0;0;0;1
7,07492E+18;Nino Jesus;734239;125;4;3;Second hand / Good state;0;0;0;0;1
4,57951E+18;Sanchinarro;571755;122;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Recoletos;2045274;232;4;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Acacias;248409;64;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Marroquina;132335;52;2;1;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Palos de Moguer;390817;73;2;2;Second hand / Good state;0;0;0;0;1
5,49379E+14;Bellas Vistas;377151;97;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Simancas;271402;118;1;1;Second hand / Unknown;0;0;0;0;1
1,23141E+18;Goya;311794;64;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Simancas;146356;76;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Nueva Espana;1172935;273;6;4;Second hand / Good state;0;0;0;1;1
4,23014E+18;Vallehermoso;633357;143;3;2;Second hand / Good state;0;0;0;0;1
3,28828E+18;Almagro;4413622;743;6;6;Second hand / Needs reformation;0;0;0;0;1
4,57288E+18;Los Carmenes;157465;77;2;1;Second hand / Good state;0;0;0;0;0
8,09481E+18;Pilar;214256;67;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Imperial;399101;113;2;2;Second hand / Good state;0;0;0;0;0
9,22337E+18;Chopera;219866;53;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Puerta Bonita;150451;51;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Los Rosales;100838;63;2;1;Second hand / Unknown;0;0;0;0;0
1,60935E+18;Ensanche de Vallecas - La Gavia;327631;127;3;2;Second hand / Good state;0;0;0;0;1
6,54927E+18;Montecarmelo;346065;60;1;1;Second hand / Good state;0;0;0;1;1
1,82269E+18;San Pascual;255244;99;3;2;Second hand / Needs reformation;0;0;0;0;1
8,43667E+18;Bellas Vistas;135188;45;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Cuatro Caminos;435823;123;3;1;Second hand / Needs reformation;0;1;0;0;1
4,66865E+18;Opanel;49306;50;1;1;Second hand / Good state;0;0;0;0;0
8,89517E+18;Campamento;133347;59;3;1;Second hand / Good state;0;0;0;0;0
6,48126E+16;Ventas;132876;54;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Opanel;144750;82;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Arapiles;645885;120;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Los Angeles;173660;103;2;2;Second hand / Good state;0;0;0;0;0
9,22337E+18;Pueblo Nuevo;89784;59;2;1;Second hand / Needs reformation;0;0;0;0;0
8,16902E+18;Los Rosales;40216;46;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;El Viso;3364863;358;5;3;Second hand / Good state;0;0;0;1;1
9,22337E+18;Aluche;292043;126;4;2;Second hand / Unknown;0;0;0;0;0
1,39766E+18;Fuente del Berro;226769;81;2;1;Second hand / Good state;0;0;0;0;1
2,4657E+17;Ambroz;101951;60;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Pilar;169542;68;2;1;Second hand / Needs reformation;0;0;0;0;1
4,50916E+18;Palos de Moguer;450510;79;3;2;Second hand / Good state;0;0;0;0;1
2,22338E+18;Castellana;1414884;203;4;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Arcos;162336;91;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Vallehermoso;1474465;276;6;4;Second hand / Good state;0;0;0;1;1
2,41047E+18;El Viso;1029753;178;5;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Ibiza;442118;81;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Isidro;146192;50;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Goya;1186641;201;5;2;Second hand / Needs reformation;0;1;0;0;1
8,05632E+16;Buena Vista;63017;59;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Goya;489002;111;3;1;Second hand / Good state;0;1;0;0;1
6,16583E+18;Los Angeles;147270;98;3;1;Second hand / Good state;0;0;0;0;1
8,77685E+18;San Pascual;414392;91;2;2;Second hand / Good state;0;0;0;0;1
1,8588E+18;Lavapies-Embajadores;459791;146;3;2;Second hand / Good state;0;0;0;0;1
1,75538E+17;Aravaca;428749;122;2;3;Second hand / Good state;0;0;1;1;0
9,22337E+18;Sanchinarro;497202;132;3;2;Second hand / Good state;0;1;1;1;1
9,22337E+18;Gaztambide;319374;94;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;El Viso;958380;159;3;3;Second hand / Good state;0;0;1;0;1
9,22337E+18;Gaztambide;573317;208;4;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Almagro;1426274;205;4;3;Second hand / Good state;0;0;0;0;1
4,36633E+18;Nueva Espana;795027;178;5;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Acacias;267755;148;5;2;Second hand / Unknown;0;0;0;0;1
2,6965E+18;Delicias;96835;42;2;1;Second hand / Unknown;0;0;0;0;0
4,38836E+18;Chopera;359976;112;3;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Ibiza;138463;51;3;1;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Pacifico;429715;96;3;2;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Almagro;693307;171;4;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Las Tablas;302660;107;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Recoletos;313883;53;1;1;Second hand / Good state;0;0;0;0;1
6,04429E+18;Vallehermoso;1093927;322;5;4;Second hand / Needs reformation;0;0;1;0;1
8,96298E+18;Berruguete;169162;71;2;1;Second hand / Good state;0;0;0;0;1
3,15109E+18;Canillas;396356;113;3;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Trafalgar;443034;99;3;1;Second hand / Needs reformation;0;1;0;0;1
5,79606E+18;Ciudad Jardin;351171;127;4;2;Second hand / Good state;0;0;0;0;1
5,79513E+18;Nuevos Ministerios-Rios Rosas;758905;201;5;2;Second hand / Good state;0;0;0;0;1
6,84759E+18;Ensanche de Vallecas - La Gavia;203751;62;1;1;Second hand / Good state;0;0;0;1;1
4,97235E+18;Ensanche de Vallecas - La Gavia;168968;59;0;1;Second hand / Good state;1;0;0;1;1
9,22337E+18;Arapiles;619454;136;3;2;Second hand / Good state;0;0;0;0;1
1,88882E+18;Ambroz;102731;50;2;1;Second hand / Good state;0;0;0;0;0
2,8906E+18;Canillas;263603;120;2;1;Second hand / Good state;0;0;0;1;1
3,27319E+18;Arguelles;236605;29;1;1;Second hand / Good state;0;1;0;0;1
9,198E+18;Lista;590476;139;3;2;Second hand / Good state;0;0;0;0;1
6,28496E+18;Valdemaran;803053;124;2;3;Second hand / Good state;0;0;0;1;1
9,22337E+18;Puerta del Angel;118330;72;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Valdemaran;978525;231;4;4;Second hand / Good state;0;1;1;1;1
9,22337E+18;Arroyo del Fresno;309707;139;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Sanchinarro;388275;117;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Costillares;1152017;333;4;3;Second hand / Good state;0;0;0;1;1
6,13309E+18;Guindalera;182257;61;2;1;Second hand / Good state;0;0;0;0;1
1,41779E+18;Goya;1626633;348;5;5;Second hand / Good state;0;0;0;0;1
6,45367E+18;Cuzco-Castillejos;1795329;384;5;5;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pinar del Rey;919713;165;3;3;Second hand / Good state;0;0;0;1;1
9,22337E+18;Goya;662818;98;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Malasana-Universidad;732782;99;2;2;Second hand / Good state;0;0;0;0;1
4,09156E+18;Castellana;885470;86;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pueblo Nuevo;317149;109;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Imperial;311223;92;3;1;Second hand / Good state;0;0;0;0;1
8,54479E+18;Castellana;1944484;160;3;3;Second hand / Good state;0;0;0;1;1
4,53376E+18;Casco historico de Vallecas;160970;103;3;1;Second hand / Good state;0;0;0;0;1
6,41811E+18;Fuentelarreina;631628;262;5;4;Second hand / Good state;0;0;0;1;1
9,22337E+18;Canillejas;159817;86;3;1;Second hand / Unknown;0;0;0;0;0
4,32819E+17;San Fermin;184471;110;4;2;Second hand / Good state;0;0;0;0;1
3,08585E+18;Sanchinarro;388205;80;2;2;Second hand / Good state;0;0;0;1;1
1,2815E+18;Chueca-Justicia;1899646;245;4;4;Second hand / Good state;0;0;0;0;1
9,22337E+18;Castilla;323600;73;1;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;Penagrande;255044;66;2;1;Second hand / Good state;0;0;0;0;1
2,8669E+18;Lavapies-Embajadores;718676;113;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Lucero;203427;67;1;1;Second hand / Good state;0;1;0;0;1
6,98143E+18;Arcos;95317;53;2;1;Second hand / Good state;0;0;0;0;0
5,44845E+18;Cuatro Caminos;144563;45;2;1;Second hand / Good state;0;0;0;0;0
5,63715E+18;Lavapies-Embajadores;517614;104;3;1;Second hand / Good state;0;0;0;0;1
3,11849E+18;Berruguete;243510;89;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Aluche;153518;91;3;1;Second hand / Good state;0;0;0;0;1
6,77598E+18;Cuatro Caminos;1332383;291;4;3;Second hand / Good state;0;1;1;0;1
8,05158E+18;Lavapies-Embajadores;772867;193;4;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Palacio;424605;107;5;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Recoletos;1724414;302;4;4;Second hand / Good state;0;0;0;0;1
1,07419E+18;El Viso;684064;123;3;2;Second hand / Needs reformation;0;0;0;0;1
2,83875E+18;Alameda de Osuna;351969;112;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Bernabeu-Hispanoamerica;530081;98;3;2;Second hand / Good state;0;0;0;0;1
2,24897E+18;Vallehermoso;763701;198;3;1;Second hand / Good state;0;0;1;0;1
8,87251E+18;Ventilla-Almenara;189627;107;3;2;Second hand / Good state;0;0;0;0;0
6,98608E+18;San Diego;145898;45;1;1;Second hand / Good state;0;0;0;0;0
2,88666E+18;Trafalgar;1372485;203;5;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Gaztambide;653436;129;3;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Fuentelarreina;681203;237;2;3;Second hand / Good state;0;0;0;1;1
9,22337E+18;San Pascual;308023;124;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Arguelles;605116;83;0;2;Second hand / Good state;1;1;1;0;0
9,22337E+18;Las Tablas;393482;105;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;La Paz;373413;113;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Trafalgar;1546361;220;3;2;New development;0;0;0;0;1
9,22337E+18;Palomeras Bajas;179627;97;3;1;Second hand / Good state;0;0;0;0;1
5,85037E+18;Pueblo Nuevo;210340;78;2;1;Second hand / Good state;0;0;0;0;0
5,97617E+17;Chueca-Justicia;1209913;200;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Pascual;230965;68;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Puerta del Angel;272699;76;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Huertas-Cortes;197144;60;2;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Lavapies-Embajadores;142419;30;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Casco historico de Vallecas;100386;67;3;1;Second hand / Needs reformation;0;0;0;0;0
2,92343E+18;Castellana;1999969;161;3;3;Second hand / Good state;0;0;0;1;1
1,04451E+18;Lista;1238218;208;3;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Lista;592428;62;1;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;Lavapies-Embajadores;799565;238;4;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Puerta del Angel;151736;64;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Jeronimos;294491;46;0;1;Second hand / Needs reformation;0;0;0;0;1
3,61788E+18;Chueca-Justicia;696139;119;2;2;Second hand / Good state;0;0;0;0;0
1,31285E+18;Simancas;367096;90;2;2;Second hand / Good state;0;0;0;1;1
9,10927E+18;Pilar;212120;66;2;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Prosperidad;670449;122;4;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Cuatro Caminos;399322;63;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nueva Espana;542284;79;2;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Virgen del Cortijo - Manoteras;284035;83;2;1;Second hand / Good state;0;0;1;1;1
9,22337E+18;Puerta del Angel;142848;101;3;1;Second hand / Needs reformation;0;0;0;0;0
8,04114E+18;Goya;1453497;418;4;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Arcos;357231;152;1;1;Second hand / Good state;0;1;0;1;1
9,22337E+18;San Diego;85760;48;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Ensanche de Vallecas - La Gavia;254430;109;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Arguelles;241352;38;1;1;Second hand / Good state;0;0;0;0;1
7,3848E+17;Castellana;297380;87;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Fontarran;162751;76;3;1;Second hand / Good state;0;0;0;0;0
7,53413E+18;Montecarmelo;803291;189;4;3;Second hand / Good state;0;0;0;1;1
5,79771E+18;Puerta del Angel;269096;67;2;1;New development;0;1;0;0;1
5,32557E+18;Arcos;206060;88;3;1;Second hand / Good state;0;0;0;0;1
7,27504E+18;Huertas-Cortes;417402;89;4;2;Second hand / Good state;0;0;0;0;1
9,17413E+18;Puerta Bonita;92650;38;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Lavapies-Embajadores;171849;33;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Arguelles;645338;233;3;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Castilla;404940;113;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Arapiles;497286;122;6;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Penagrande;301432;86;3;1;Second hand / Good state;0;0;0;0;1
4,36157E+18;Pinar del Rey;157835;63;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Montecarmelo;458056;144;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Goya;435153;85;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Rosas;364481;100;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Colina;1258117;344;6;3;Second hand / Good state;0;0;1;1;1
9,22337E+18;Valdeacederas;206089;62;2;1;Second hand / Good state;0;0;0;0;1
7,88776E+18;San Cristobal;76034;100;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Valdezarza;221259;63;2;1;Second hand / Good state;0;0;0;0;1
9,97503E+16;Puerta Bonita;158871;70;2;1;Second hand / Good state;0;0;0;0;1
2,94802E+18;Nueva Espana;3150020;458;5;5;Second hand / Needs reformation;0;0;0;1;1
2,60133E+18;Palos de Moguer;218486;56;2;1;Second hand / Good state;0;0;0;0;0
2,42749E+18;Valdeacederas;295267;89;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;San Diego;95525;69;3;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Penagrande;228332;64;2;1;Second hand / Good state;0;0;0;0;1
7,57128E+18;Nuevos Ministerios-Rios Rosas;744266;149;3;2;Second hand / Good state;0;0;0;0;1
1,42112E+18;Lavapies-Embajadores;252883;55;1;1;Second hand / Good state;0;0;0;0;0
4,30893E+18;San Andres;109649;57;3;1;Second hand / Good state;0;0;0;0;0
5,2212E+18;Lista;1809740;159;3;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Vista Alegre;144732;55;3;1;Second hand / Unknown;0;0;0;0;1
5,57723E+18;San Andres;143387;61;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;La Paz;364742;182;3;3;Second hand / Good state;0;0;0;0;1
3,72799E+18;Palacio;501542;102;2;2;Second hand / Good state;0;0;0;0;0
9,22337E+18;12 de Octubre-Orcasur;118205;75;3;1;Second hand / Unknown;0;0;0;0;1
4,05999E+18;Almagro;1411541;215;5;4;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Opanel;353001;73;2;3;Second hand / Needs reformation;0;0;0;0;1
7,67479E+18;Pueblo Nuevo;133092;55;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Penagrande;254644;63;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Aluche;338105;109;3;2;Second hand / Good state;0;0;0;0;1
7,93145E+17;Imperial;254965;57;1;1;Second hand / Needs reformation;0;0;0;0;1
4,55014E+18;Palomeras Bajas;146164;77;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Aguilas;183840;84;3;1;Second hand / Good state;0;0;0;0;1
5,97172E+18;Simancas;281919;109;4;2;Second hand / Good state;0;0;0;0;0
4,91427E+18;San Fermin;114902;91;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Ventilla-Almenara;129770;52;3;1;Second hand / Needs reformation;0;0;0;0;0
2,65126E+18;Penagrande;399886;122;3;2;Second hand / Good state;0;0;0;0;1
7,34238E+18;Huertas-Cortes;491611;82;1;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;San Isidro;144680;56;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Huertas-Cortes;269660;54;2;1;Second hand / Good state;0;0;0;0;0
6,07989E+17;Fuente del Berro;270163;60;2;1;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Lista;2618611;419;4;3;Second hand / Needs reformation;0;0;0;0;1
3,19581E+18;Moscardo;284403;85;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Cristobal;64727;56;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Fuente del Berro;399847;93;2;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Guindalera;391852;106;4;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Simancas;767988;212;3;3;Second hand / Good state;0;1;1;1;1
5,6071E+18;Arcos;186731;90;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Trafalgar;1256496;195;4;3;Second hand / Good state;0;0;0;0;1
4,17957E+18;Pacifico;335;89;2;1;Second hand / Needs reformation;0;0;0;0;1
8,62059E+17;Delicias;373976;90;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Cristobal;72841;58;2;1;Second hand / Good state;0;0;0;0;0
6,95614E+18;Moscardo;142187;46;0;1;Second hand / Good state;1;0;0;0;1
9,22337E+18;Trafalgar;375986;73;2;2;Second hand / Good state;0;0;0;0;1
